--- Chunk 0 ---
[5.37-5.85]  Hei!
[164.27-164.59]  selvfølgelig
[164.59-165.19]  lærends
[165.19-165.77]  ståsted.
[169.53-170.01]  Engang
[170.01-170.33]  så
[170.33-172.33]  da
[172.33-172.45]  vi
[172.45-172.61]  ikke
[172.61-172.95]  forskjellig
[172.95-173.21]  klasse
[173.21-173.47]  da,
[174.27-174.43]  så
[174.43-176.87]  lærende
[176.87-177.03]  min
[177.03-177.29]  stå
[177.29-177.45]  og
[177.45-177.61]  pratar
[177.61-178.03]  til
[178.03-178.27]  klasse.
[178.75-179.01]  Og
[179.01-179.23]  så
[179.23-179.87]  snudanser
[179.87-179.91]  jeg
[179.91-180.01]  for
[180.01-180.05]  å
[180.05-180.35]  skrive
[180.35-180.45]  noe
[180.45-180.57]  på
[180.57-180.93]  tavla.
[181.59-181.59]  Og
[181.59-181.71]  mens
[181.71-181.93]  han
[181.93-182.07]  gjorde
[182.07-182.31]  så
[182.31-182.53]  kom
[182.53-182.77]  gære
[182.77-183.25]  løpende
[183.25-183.43]  inn
[183.43-183.61]  i
[183.61-183.85]  klassen
[183.85-184.07]  vår.
[184.45-184.57]  Satser
[184.57-184.71]  på
[184.71-184.83]  en
[184.83-185.03]  lændig
[185.03-185.45]  pulet.
[185.99-186.01]  Og
[186.01-186.11]  så
[186.11-186.35]  snudde
[186.35-186.59]  lærende
[186.59-186.73]  seg
[186.73-187.15]  tilbake,
[187.23-187.31]  og
[187.31-187.41]  så
[187.41-187.67]  rakker
[187.67-187.75]  han
[187.75-187.81]  og
[187.81-188.07]  påbner
[188.07-188.17]  og
[188.17-188.37]  svart
[188.37-188.53]  på
[188.53-189.01]  spørsmålet.
[189.83-189.95]  Og
[189.95-190.25]  lærende
[190.25-190.81]  bare...
[190.81-190.93]  Ja!
[191.53-191.79]  Skriver
[191.79-192.23]  riktig.
[192.39-192.45]  Og
[192.45-192.55]  så
[192.55-192.73]  løper
[192.73-192.87]  han
[192.87-193.01]  ut
[193.01-193.19]  i
[193.19-193.25]  en
[193.25-193.91]  inn
[193.91-193.93]  i
[193.93-194.03]  en
[194.03-194.23]  andre
[194.23-194.49]  klassen.
[195.33-195.37]  Så
[195.37-195.45]  det
[195.45-195.55]  var
[195.55-196.09]  liksom...
[196.09-196.29]  Det
[196.29-196.39]  var
[196.39-196.53]  hver
[196.53-196.65]  seg
[196.65-196.79]  han
[196.79-197.17]  viser
[197.17-197.29]  litt
[197.29-197.47]  som
[197.47-197.67]  vår.
[198.63-198.85]  Hvor
[198.85-198.99]  er
[198.99-199.05]  det
[199.05-199.33]  mye
[199.33-199.67]  makt
[199.67-199.75]  han
[199.75-200.01]  egentlig
[200.01-200.17]  har
[200.17-200.35]  da?
[200.67-200.69]  Og
[200.69-200.79]  det
[200.79-200.89]  var
[200.89-201.65]  både
[201.65-201.89]  han
[201.89-202.05]  ikke
[202.05-202.17]  og
[202.17-202.23]  jeg,
[202.39-202.55]  klassen.
[202.63-202.69]  Og
[202.69-202.75]  det
[202.75-202.85]  var
[202.85-202.95]  i
[202.95-203.37]  beklassen,
[203.37-203.51]  og
[203.51-203.59]  han
[203.59-203.75]  seg
[203.75-203.83]  gikk
[203.83-203.91]  ikke
[203.91-204.09]  så
[204.09-204.25]  opp
[204.25-204.33]  til
[204.33-204.43]  han
[204.43-204.61]  der,
[204.73-204.75]  og
[204.75-205.25]  hentene
[205.25-205.45]  liksom
[205.45-205.59]  var
[205.59-205.63]  det
[205.63-205.75]  på.
[209.45-209.91]  Og
[209.91-210.31]  då
[210.31-210.49]  var
[210.49-210.63]  det
[210.63-210.83]  år
[210.83-211.33]  første
[211.33-211.61]  gangen
[211.61-211.73]  vi
[211.73-212.07]  hørte
[212.07-212.27]  at
[212.27-212.43]  han
[212.43-212.57]  var
[212.57-212.93]  en
[212.93-215.01]  underytag
[215.01-215.29]  når
[215.29-215.47]  det
[215.47-215.59]  gjør
[215.59-215.91]  et
[215.91-217.95]  skole
[217.95-218.51]  fagelige
[218.51-218.75]  ting
[218.75-218.97]  da.
[219.27-219.55]  Han
[219.55-220.87]  galt
[220.87-221.35]  ikke
[221.35-221.69]  gjør
[221.69-221.91]  oss
[221.91-222.05]  så
[222.05-222.47]  mye
[222.47-223.11]  som
[223.11-223.45]  han
[223.45-224.41]  borte,
[225.59-225.67]  og
[225.67-225.91]  som
[225.91-226.19]  han
[226.19-226.91]  egentlig
[226.91-227.19]  hadde
[227.19-227.77]  eventet
[227.77-227.99]  til.
[229.99-230.21]  Vi
[230.21-230.95]  har
[230.95-231.21]  jo
[231.21-232.05]  reflektet
[232.05-232.41]  og
[232.41-232.81]  tenkt
[232.81-232.95]  og
[232.95-233.27]  kab.
[233.63-233.95]  Kanskje
[233.95-234.55]  gjorde
[234.55-234.65]  det,
[234.95-235.27]  at
[235.27-235.61]  han
[235.61-237.09]  ikke...
[237.36-237.66]  Vel
[237.66-238.14]  la,
[238.44-238.56]  I
[238.56-238.78]  to
[238.78-238.94]  seg
[238.94-239.48]  pastet
[239.48-239.68]  for
[239.68-239.88]  dem!

--- Chunk 6 ---
[3.20-3.76]  Jeg
[3.76-4.32]  tror
[4.32-4.70]  enda
[4.70-4.82]  at
[4.82-4.88]  jeg
[4.88-5.06]  ikke
[5.06-5.22]  kommer
[5.22-5.44]  til
[5.44-5.52]  å
[5.52-5.62]  bli
[5.62-5.84]  en
[5.84-6.74]  arbeidsløs
[6.74-7.08]  person
[7.08-7.38]  som
[7.38-7.80]  skiter
[7.80-8.10]  dag
[8.10-8.38]  inn
[8.38-8.46]  og
[8.46-8.66]  dag
[8.66-8.96]  ut.
[10.06-10.54]  Hovet
[10.54-11.10]  problemet
[11.10-11.34]  er
[11.34-11.66]  egentlig
[11.66-11.86]  at
[11.86-12.02]  jeg
[12.02-12.66]  liker
[12.66-12.96]  lite
[12.96-13.54]  hæppe
[13.54-13.90]  nå
[13.90-14.10]  som
[14.10-14.18]  er
[14.18-14.46]  varfor.
[15.08-15.26]  Selv
[15.26-15.30]  om
[15.30-15.42]  jeg
[15.42-15.62]  går
[15.62-16.18]  haholdparten
[16.18-16.28]  at
[16.28-16.54]  jeg
[16.54-16.72]  er
[16.72-16.88]  i
[16.88-17.22]  myll
[17.22-17.84]  abstenens.
[21.76-22.32]  Jeg
[22.32-25.94]  prøvd
[25.94-26.14]  alt
[26.14-26.40]  som
[26.40-26.70]  finner
[26.70-26.86]  seg
[26.86-27.14]  hjelp
[27.14-27.32]  til
[27.32-27.58]  siste
[27.58-27.76]  to
[27.76-28.04]  årene.
[28.92-29.22]  Uten
[29.22-29.36]  hel.
[30.70-31.26]  Skjyt
[31.26-31.36]  har
[31.36-31.52]  gå
[31.52-31.70]  inn
[31.70-31.90]  til
[31.90-32.04]  du
[32.04-32.64]  brødte
[32.64-33.02]  ølene
[33.02-33.16]  for
[33.16-33.54]  mindre.
[34.30-34.56]  Men
[34.56-34.68]  hvis
[34.68-34.86]  man
[34.86-35.26]  bruker
[35.26-35.90]  nærkotica
[35.90-36.32]  fast
[36.32-36.58]  i
[36.58-36.70]  den
[36.70-37.04]  dagene
[37.04-37.54]  dritt,
[37.92-37.92]  så
[37.92-38.04]  bører
[38.04-38.18]  man
[38.18-38.60]  endre
[38.60-38.88]  andre
[38.88-39.10]  ting.
[42.06-42.62]  Jeg
[42.62-42.92]  prøvd
[42.92-43.46]  absolutt
[43.46-43.62]  alt
[43.62-43.78]  av
[43.78-44.36]  psykologer,
[44.98-45.84]  psykiatere,
[46.36-47.08]  mediciner
[47.08-47.30]  og
[47.30-47.80]  helvete,
[48.52-48.54]  og
[48.54-48.70]  ikke
[48.70-48.94]  en
[48.94-49.46]  eneste
[49.46-49.86]  skitt
[49.86-50.18]  hjelper.
[51.06-51.18]  Her
[51.18-51.28]  gå
[51.28-51.42]  inn
[51.42-51.66]  hjelper
[51.66-52.04]  noe,
[52.64-52.86]  men
[52.86-53.10]  følte
[53.10-53.24]  meg
[53.24-53.74]  bedre
[53.74-54.22]  edre
[54.22-54.50]  når
[54.50-54.62]  den
[54.62-54.92]  mental
[54.92-55.42]  helsen
[55.42-55.54]  min
[55.54-55.70]  var
[55.70-55.90]  god,
[56.42-56.68]  enn
[56.68-56.78]  jeg
[56.78-56.94]  gjør
[56.94-57.14]  nå
[57.14-57.72]  stein
[57.72-57.90]  på
[57.90-58.14]  royn.
[59.66-60.06]  Ikke
[60.06-60.18]  for
[60.18-60.26]  å
[60.26-60.44]  gjøre
[60.44-60.60]  dette
[60.60-60.82]  til
[60.82-60.94]  en
[60.94-61.24]  mel
[61.24-61.38]  og
[61.38-61.92]  dramatisk
[61.92-62.34]  sippe
[62.34-62.50]  dra.
[63.32-63.44]  Men
[63.44-63.56]  har
[63.56-63.64]  du
[63.64-63.76]  ikke
[63.76-64.02]  vært
[64.02-64.22]  for
[64.22-64.30]  at
[64.30-64.40]  jeg
[64.40-64.52]  har
[64.52-64.78]  noen
[64.78-64.88]  som
[64.88-65.06]  brir
[65.06-65.20]  seg
[65.20-65.52]  veldig
[65.52-65.62]  om
[65.62-65.72]  meg?
[66.22-66.38]  Vil
[66.38-66.48]  jeg
[66.48-66.62]  ta
[66.62-66.72]  til
[66.72-66.96]  kvelden
[66.96-67.10]  for
[67.10-67.26]  lenge
[67.26-67.46]  sien?
[68.26-68.48]  Vi
[68.48-68.54]  har
[68.54-68.72]  en
[68.72-68.86]  nul
[68.86-69.48]  mulighet
[69.48-69.70]  til
[69.70-69.82]  å
[69.82-70.46]  komme
[70.46-70.70]  meg
[70.70-70.86]  opp
[70.86-71.08]  og
[71.08-71.34]  gjøre
[71.34-71.52]  noe
[71.52-71.64]  med
[71.64-71.94]  livet
[71.94-72.28]  eller
[72.28-72.38]  hva
[72.38-72.48]  en
[72.48-73.32]  bulskjittusens
[73.32-73.46]  av
[73.46-73.54]  å
[73.54-73.74]  gjøre.
[77.04-77.44]  Jeg
[77.44-77.54]  har
[77.54-77.90]  selv
[77.90-78.34]  sett
[78.34-78.86]  gutter
[78.86-78.98]  og
[78.98-79.24]  jenter
[79.24-79.46]  i
[79.46-79.90]  leiligheter
[79.90-80.24]  full
[80.24-80.44]  av
[80.44-80.82]  spriter
[80.82-81.08]  på
[81.08-81.44]  golve,
[81.84-81.84]  i
[81.84-82.22]  sengen
[82.22-82.44]  og
[82.44-82.58]  på
[82.58-82.80]  vade.
[83.42-83.80]  Blodflekk
[83.80-83.94]  jeg
[83.94-84.08]  på
[84.08-84.48]  laken,
[84.82-85.16]  putter
[85.16-85.40]  og
[85.40-85.50]  så
[85.50-85.76]  vidare.
[86.42-86.60]  Kva
[86.60-86.86]  dag
[86.86-87.08]  er
[87.08-87.18]  en
[87.18-87.40]  jakt
[87.40-87.58]  på
[87.58-87.76]  mær
[87.76-88.18]  pengar
[88.18-88.40]  til
[88.40-88.58]  å
[88.58-88.66]  gå
[88.66-88.80]  in?
[89.58-90.04]  Spørre
[90.04-90.10]  du
[90.10-90.30]  meg
[90.30-90.70]  virke
[90.70-90.80]  det
[90.80-90.94]  som
[90.94-91.14]  om
[91.14-91.28]  din
[91.28-91.78]  armest
[91.78-92.00]  er
[92.00-92.30]  vann
[92.30-92.54]  du
[92.54-92.68]  er
[92.68-93.90]  planteleverne.
[95.08-95.30]  Du
[95.30-95.38]  er
[95.38-95.94]  selvfølgelig
[95.94-96.30]  frit
[96.30-96.40]  å
[96.40-96.52]  gjøre
[96.52-97.04]  akkurat
[97.04-97.16]  kan
[97.16-97.30]  du
[97.30-97.48]  vil
[97.48-97.76]  for
[97.76-98.16]  mindel,
[98.74-99.00]  men
[99.00-99.16]  er
[99.16-99.46]  fra
[99.46-99.80]  hva
[99.80-99.94]  det
[99.94-100.08]  er
[100.08-100.30]  dette
[100.30-100.72]  på
[100.72-100.84]  det
[100.84-101.66]  sterkeste.
[103.14-103.38]  Alle
[103.38-103.52]  har
[103.52-103.88]  kontroll
[103.88-104.24]  til
[104.24-104.40]  din
[104.40-104.92]  misten.
[105.52-105.70]  Nå
[105.70-105.78]  du
[105.78-105.88]  kan
[105.88-106.26]  stoppe
[106.26-106.36]  av
[106.36-106.50]  vil
[106.50-106.66]  du
[106.66-106.86]  ikke,
[107.12-107.36]  og
[107.36-107.46]  når
[107.46-107.58]  du
[107.58-107.86]  vil
[107.86-108.14]  så
[108.14-108.42]  klarer
[108.42-108.52]  du
[108.52-108.64]  det
[108.64-108.80]  ikke.
[114.54-115.00]  Det
[115.00-115.16]  blir
[115.16-115.74]  jorda
[115.74-116.38]  2013
[116.38-116.80]  i
[116.80-116.88]  det
[116.88-117.10]  røve
[117.10-117.44]  huset
[117.44-117.56]  på
[117.56-117.90]  Berke.
[118.96-119.52]  21
[119.52-119.76]  år
[119.76-119.98]  gammale
[119.98-120.26]  gjer
[120.26-120.48]  og
[120.48-120.94]  freddere
[120.94-121.34]  feire
[121.34-121.78]  sammen,
[122.02-122.14]  bør
[122.14-122.32]  de
[122.32-122.58]  tre
[122.58-122.82]  som
[122.82-122.94]  de
[122.94-123.38]  preier.
[124.06-124.54]  Torarne
[124.54-125.04]  serverer
[125.04-125.60]  ribbe
[125.60-125.78]  og
[125.78-125.90]  med
[125.90-126.38]  distekaker,
[126.82-127.08]  og
[127.08-127.18]  i
[127.18-127.70]  styrgjørne
[127.70-127.94]  så
[127.94-128.26]  lyser
[128.26-128.56]  jule
[128.56-128.84]  tre.
[129.86-130.36]  Pinta
[130.36-130.44]  med
[130.44-130.80]  griter
[130.80-131.12]  og
[131.12-131.36]  små
[131.36-131.70]  norske
[131.70-132.16]  flagg.
[133.12-133.22]  Og
[133.22-133.38]  så
[133.38-133.72]  grier
[133.72-134.54]  julekvelen
[134.54-134.74]  over
[134.74-134.84]  i
[134.84-135.32]  natte,
[135.82-136.14]  lysene
[136.14-136.26]  på
[136.26-136.60]  treer
[136.60-136.94]  slås
[136.94-137.10]  av
[137.10-137.46]  og
[137.46-137.70]  gjer
[137.70-137.96]  for
[137.96-138.24]  svinner
[138.24-138.36]  inn
[138.36-138.50]  på
[138.50-138.76]  rumme
[138.76-138.92]  sitt.
[140.32-140.82]  Skuffene
[140.82-140.96]  i
[140.96-141.58]  skriveburens
[141.58-141.80]  der
[141.80-142.00]  inne
[142.00-142.16]  kan
[142.16-142.54]  låses,
[142.98-143.08]  og
[143.08-143.18]  den
[143.18-143.64]  øverste
[143.64-143.82]  alle
[143.82-144.08]  gjer
[144.08-144.48]  alltid
[144.48-145.02]  stengt.
[146.00-146.34]  Men
[146.34-146.54]  nå
[146.54-147.12]  låses
[147.12-147.34]  den
[147.34-147.44]  opp.
[150.25-150.69]  Det
[150.69-150.77]  er
[150.77-150.99]  snart
[150.99-151.29]  gått
[151.29-151.49]  to
[151.49-151.77]  uker
[151.77-152.03]  siden,
[152.35-152.47]  gais
[152.47-153.05]  bruker
[153.05-153.49]  Bloodshot
[153.49-153.83]  Eyes,
[154.19-154.31]  kommer
[154.31-154.55]  for
[154.55-155.35]  jobbtatering
[155.35-155.51]  i
[155.51-156.31]  flikforumtron.
[156.97-156.99]  Og
[156.99-157.11]  der
[157.11-157.41]  inne,
[157.63-157.73]  binde
[157.73-157.89]  folk
[157.89-158.05]  å
[158.05-158.25]  lurer
[158.25-158.45]  på
[158.45-158.59]  hva
[158.59-158.75]  som
[158.75-159.05]  skjer.
[161.97-162.41]  Hvordan
[162.41-162.63]  går
[162.63-162.81]  det
[162.81-162.95]  med
[162.95-163.07]  deg?
[163.45-163.67]  Bloodshot
[163.67-163.97]  Eyes?
[168.61-169.05]  Hva
[169.05-169.25]  som
[169.25-169.47]  henne
[169.47-169.97]  videre
[169.97-170.15]  med
[170.15-170.47]  Geir
[170.47-170.55]  og
[170.55-171.07]  Tronhands
[171.07-171.45]  kan
[171.45-171.57]  du
[171.57-171.73]  som
[171.73-171.97]  abonner
[171.97-172.37]  på
[172.37-172.57]  svart
[172.57-172.69]  å
[172.69-173.15]  stukke
[173.15-173.43]  hører
[173.43-173.61]  nå
[173.61-173.79]  med
[173.79-173.91]  en
[173.91-174.05]  gang?
[174.70-175.14]  Få
[175.14-175.50]  selvom
[175.50-175.86]  Geir
[175.86-176.28]  bevegger
[176.28-176.42]  seg
[176.42-176.64]  inn
[176.64-176.80]  av
[176.80-177.12]  rei
[177.12-177.20]  av
[177.20-177.78]  hengeheten,
[178.00-178.04]  så
[178.04-178.20]  skal
[178.20-178.64]  fortelle
[178.64-178.88]  ingen
[178.88-179.10]  ans
[179.10-179.26]  om
[179.26-179.52]  det,
[179.76-180.06]  ettervert
[180.06-180.48]  vokser
[180.48-180.82]  ut
[180.82-181.04]  av
[181.04-181.46]  frikfor
[181.46-181.68]  med.
[182.30-182.36]  Og
[182.36-182.62]  brott
[182.62-182.76]  skal
[182.76-183.02]  Geir
[183.02-183.18]  også
[183.18-183.34]  få
[183.34-183.72]  følre
[183.72-184.04]  over
[184.04-184.44]  hele
[184.44-184.80]  verden,
[185.34-185.50]  men
[185.50-185.70]  da
[185.70-185.90]  får
[185.90-185.96]  det
[185.96-186.00]  å
[186.00-186.36]  helt
[186.36-186.88]  andre
[186.88-187.06]  enn
[187.06-187.12]  er
[187.12-187.24]  jo
[187.24-187.84]  indalboka.
[192.88-193.32]  Wow!
[194.10-194.46]  Det
[194.46-194.62]  er
[194.62-194.90]  veldig
[194.90-195.14]  sånn,
[195.20-195.26]  det
[195.26-195.40]  der
[195.40-195.46]  er
[195.46-195.64]  bra
[195.64-196.02]  liksom.
[196.94-197.02]  Og
[197.02-197.14]  så
[197.14-197.50]  spurt
[197.50-197.66]  er
[197.66-197.86]  han
[197.86-198.22]  sånn.
[198.30-198.42]  Ja,
[198.50-198.62]  hva
[198.62-199.10]  forsvittede
[199.10-199.26]  med
[199.26-199.44]  det
[199.44-199.56]  her?
[199.76-199.78]  Da
[199.78-199.94]  fann
[199.94-200.10]  jeg
[200.10-200.24]  en
[200.24-200.68]  kjempekult
[200.68-201.02]  liksom,
[201.30-201.44]  og
[201.44-201.54]  han
[201.54-201.72]  ble
[201.72-202.06]  sånn.
[203.58-204.04]  Her
[204.04-204.22]  og
[204.22-204.44]  inn.
[206.96-207.42]  Jeg
[207.42-207.54]  var
[207.54-207.78]  mange
[207.78-207.94]  som
[207.94-208.14]  viser
[208.14-208.30]  blod
[208.30-208.44]  så
[208.44-208.82]  død
[208.82-209.44]  med
[209.44-209.80]  opp,
[209.88-209.98]  men
[209.98-210.04]  jeg
[210.04-210.20]  vakker
[210.20-210.32]  så
[210.32-210.42]  mange
[210.42-210.60]  som
[210.60-211.00]  viser
[211.00-211.34]  gjerg.
[213.56-214.02]  Jeg
[214.02-214.18]  hadde
[214.18-214.54]  investert
[214.54-214.88]  til
[214.88-215.40]  bussdag.
[215.88-215.90]  Jeg
[215.90-216.10]  trodde
[216.10-216.20]  det
[216.20-216.38]  var
[216.38-217.50]  18
[217.50-217.66]  år
[217.66-218.06]  støg.
[219.00-219.28]  Da
[219.28-221.04]  satte
[221.04-221.12]  jeg
[221.12-221.40]  egentlig
[221.40-221.66]  bare
[221.66-222.36]  i
[222.36-223.08]  soffan
[223.08-223.48]  helt
[223.48-223.94]  bort
[223.94-224.42]  vekk.
[226.02-226.24]  Da
[226.24-226.52]  det
[226.52-226.60]  var
[226.60-226.90]  første
[226.90-227.16]  gangen
[227.16-227.24]  jeg
[227.24-227.44]  liksom
[227.44-227.90]  kjøpte,
[228.06-228.06]  at
[228.06-228.34]  nå
[228.34-229.24]  er
[229.24-229.26]  det
[229.26-229.40]  ikke
[229.40-229.52]  bare
[229.52-229.70]  av
[229.70-229.86]  god
[229.86-230.28]  eller
[230.28-230.92]  raslinger.
[231.94-232.12]  Nå
[232.12-232.20]  er
[232.20-232.26]  det
[232.26-232.40]  noe
[232.40-232.82]  særkelig.
[234.92-235.38]  Nå
[235.38-235.56]  sa
[235.56-235.70]  vi
[235.70-235.92]  som
[235.92-236.18]  at
[236.18-237.18]  avmyr
[237.18-237.44]  det
[237.44-238.06]  viktig
[238.06-238.74]  verden
[238.74-238.94]  og
[238.94-239.58]  inn
[239.58-239.76]  i
[239.76-239.92]  meg.

--- Chunk 7 ---
[0.00-0.10]  De
[0.10-0.78]  samler
[0.78-1.00]  seg
[1.00-1.22]  et
[1.22-1.64]  eneste
[1.64-2.00]  punkt
[2.00-3.14]  her
[3.14-3.26]  i
[3.26-3.50]  øn.
[6.48-6.92]  Vi
[6.92-7.10]  sitter
[7.10-7.28]  og
[7.28-8.68]  prøkker,
[9.10-9.62]  og
[9.62-9.68]  så
[9.68-9.86]  tar
[9.86-10.02]  han
[10.02-10.14]  opp
[10.14-10.34]  en
[10.34-11.04]  sprøyt.
[11.42-11.86]  Som
[11.86-14.16]  brunngurser
[14.16-14.26]  som
[14.26-14.46]  er
[14.46-14.62]  vinn
[14.62-14.72]  i
[14.72-14.86]  seg,
[15.64-15.98]  begynner
[15.98-16.06]  han
[16.06-16.14]  å
[16.14-16.30]  prøve
[16.30-16.52]  inn
[16.52-16.60]  i
[16.60-16.76]  seg
[16.76-16.92]  her.
[17.24-17.36]  Det
[17.36-17.46]  var
[17.46-17.58]  litt
[17.58-17.88]  sånn.
[18.10-18.12]  Og
[18.12-18.20]  jeg
[18.20-18.58]  faen
[18.58-18.68]  var
[18.68-18.86]  gjør
[18.86-18.96]  du
[18.96-19.16]  liksom.
[22.38-22.82]  Det
[22.82-23.40]  var
[23.40-23.52]  jo
[23.52-23.74]  de
[23.74-24.82]  verstordene
[24.82-25.06]  vi
[25.06-25.64]  kunne
[25.64-25.82]  få
[25.82-26.14]  høre
[26.14-27.18]  akkurat.
[27.50-27.84]  Det
[27.84-28.82]  bare...
[28.62-29.18]  Kjente
[29.18-29.54]  det
[29.54-29.94]  hele
[29.94-30.78]  kroppen,
[30.78-31.24]  jeg
[31.24-31.44]  bare
[31.44-32.60]  valgts
[32.60-32.90]  sammen.
[40.52-40.94]  Hvis
[40.94-41.10]  du
[41.10-41.34]  trenger
[41.34-41.46]  noen
[41.46-41.56]  å
[41.56-41.90]  snakke
[41.90-42.06]  med
[42.06-42.34]  etter
[42.34-42.38]  å
[42.38-42.50]  høre
[42.50-42.78]  denne
[42.78-43.18]  episoden,
[43.46-43.48]  så
[43.48-43.60]  kan
[43.60-43.70]  du
[43.70-43.84]  ringe
[43.84-44.32]  mental
[44.32-44.82]  helse
[44.82-45.06]  sin
[45.06-45.72]  hjelpetelefon
[45.72-46.00]  på
[46.00-46.68]  116
[46.68-47.54] -123.
[48.16-48.22]  Det
[48.22-48.26]  er
[48.26-48.80]  gratis,
[49.00-49.06]  det
[49.06-49.12]  er
[49.12-49.28]  unna
[49.28-49.54]  oppunt,
[49.74-49.76]  og
[49.76-49.82]  du
[49.82-49.92]  kan
[49.92-50.06]  være
[50.06-50.28]  an
[50.28-50.28]  og
[50.28-50.52]  nym.
[51.24-51.32]  Og
[51.32-51.42]  hvis
[51.42-51.58]  du
[51.58-51.68]  har
[51.68-52.24]  rusrelater
[52.24-52.32]  til
[52.32-52.90]  spørsmål,
[53.02-53.06]  er
[53.06-53.14]  det
[53.14-53.24]  her
[53.24-53.42]  på
[53.42-53.58]  få
[53.58-53.86]  på
[53.86-54.46]  Rusinfo
[54.46-54.78]  1
[54.78-54.94] .0.
[57.35-57.75]  Du
[57.75-57.87]  kan
[57.87-58.01]  bli
[58.01-58.35]  abonent
[58.35-58.59]  på
[58.59-58.79]  svart
[58.79-58.89]  så
[58.89-59.29]  ståk
[59.29-59.41]  i
[59.41-60.03]  podcastbiljent
[60.03-60.53]  leppel
[60.53-60.71]  eller
[60.71-60.83]  i
[60.83-61.25]  Spotify.
[61.83-61.99]  Eller
[61.99-62.17]  hvis
[62.17-62.29]  du
[62.29-62.47]  hører
[62.47-62.65]  gjennom
[62.65-63.07]  andre
[63.07-63.67]  platformer,
[63.83-63.91]  så
[63.91-64.03]  kan
[64.03-64.11]  du
[64.11-64.23]  følge
[64.23-64.67]  linka
[64.67-64.77]  i
[64.77-65.87]  episodebeskrivelsen.
[66.33-66.41]  Og
[66.41-66.61]  følge
[66.61-66.77]  oss
[66.77-66.97]  hjernen
[66.97-67.17]  på
[67.17-67.47]  YouTube
[67.47-67.75]  også,
[67.95-68.05]  da
[68.05-68.15]  vi
[68.15-68.25]  nå
[68.25-68.33]  har
[68.33-68.47]  lagt
[68.47-68.61]  ut
[68.61-68.69]  i
[68.69-69.13]  videoer
[69.13-69.29]  fra
[69.29-69.55]  Gers
[69.55-69.77]  liv.
[70.75-70.85]  Her
[70.85-70.97]  og
[70.97-71.27]  indag
[71.27-71.61]  boka
[71.61-71.85]  er
[71.85-72.13]  laget
[72.13-72.25]  at
[72.25-72.51]  Thomas
[72.51-73.05]  Altsjær.
[73.79-74.01]  Gare
[74.01-74.17]  blir
[74.17-74.49]  lesst
[74.49-74.57]  av
[74.57-75.27]  sjurvottene
[75.27-75.71]  brejen
[75.71-75.97]  og
[75.97-76.11]  alle
[76.11-76.75]  utdragene
[76.75-76.89]  fra
[76.89-77.39]  formet
[77.39-77.89]  siteres
[77.89-78.35]  orret.
[78.91-79.29]  De
[79.29-79.57]  andre
[79.57-80.25]  forembrukarne
[80.25-80.45]  ble
[80.45-80.87]  lesstave
[80.87-81.23]  malen
[81.23-81.85]  instannes,
[82.21-82.41]  stinet
[82.41-82.49]  til
[82.49-83.05]  resisteran,
[83.35-84.15]  sigurfarnes
[84.15-84.35]  og
[84.35-85.21]  nilsiakoplangvik.
[85.73-85.89]  Han
[85.89-86.01]  har
[86.01-86.17]  også
[86.17-86.41]  stått
[86.41-86.51]  for
[86.51-86.93]  musikk
[86.93-87.09]  og
[87.09-87.51]  lyddesign.
[88.13-88.59]  Producent
[88.59-88.81]  var
[88.81-88.99]  meg
[88.99-89.45]  sindre
[89.45-89.79]  leganger,
[90.23-90.43]  og
[90.43-90.83]  redaktør
[90.83-91.11]  er
[91.11-91.77]  karriestammer.
[100.43-101.11]  Med
[101.11-101.67]  tryppelteks,
[101.97-102.03]  blir
[102.03-102.15]  det
[102.15-102.47]  enkelt
[102.47-102.69]  å
[102.69-102.81]  få
[102.81-103.09]  leverert
[103.09-103.61]  skattemelingen
[103.61-103.89]  for
[103.89-104.55]  hontverkere.
[104.84-105.16]  Og
[105.16-105.42]  IT
[105.42-106.12] -selskapet.
[106.30-106.44]  Og
[106.44-107.10]  Feskebotta.
[107.22-107.32]  Og
[107.32-108.04]  redeskola.
[108.78-109.26]  Og
[109.26-110.00]  rulleggere.
[110.14-110.30]  Og
[110.30-110.94]  selvfølgelig
[110.94-111.86]  reinskapspiroet.
[112.00-112.12]  Og
[112.12-113.12]  makeupartista
[113.12-113.60]  og
[113.60-114.38]  stylista.
[114.84-115.04]  Og
[115.04-115.62]  legge
[115.62-116.04]  kontorer.
[116.54-116.62]  Da
[116.62-116.76]  kommer
[116.76-116.88]  det
[116.88-117.50]  litteste.
[117.72-117.82]  Og
[117.82-117.98]  så
[117.98-118.50]  selvfølgelig
[118.50-118.62]  for
[118.62-118.76]  en
[118.76-119.18]  nomsmeggelig
[119.18-119.28]  da.
[119.72-119.84]  Ja,
[119.92-119.98]  du
[119.98-120.04]  har
[120.04-120.26]  sikkert
[120.26-120.46]  sjønt
[120.46-120.52]  og
[120.52-120.72]  noe.
[120.94-121.14]  Triple
[121.14-121.36]  Tex
[121.36-121.88]  hjelper
[121.88-122.30]  alle
[122.30-122.54]  slags
[122.54-123.02]  bedrifter
[123.02-123.30]  med
[123.30-123.40]  å
[123.40-123.60]  håndtere
[123.60-124.36]  årsjøpjøresitt.
[124.78-125.04]  Husk
[125.04-125.36]  fristen
[125.36-125.50]  for
[125.50-125.76]  ålevere
[125.76-126.28]  skattemelingen
[126.28-126.78]  31.
