--- Chunk 0 ---
[0.33-0.85]  Hey,
[223.68-223.82]  news
[223.82-224.08]  about
[224.08-224.30]  what
[224.30-224.60]  occurred,
[224.74-224.80]  is
[224.80-224.92]  that
[224.92-225.16]  correct?
[226.18-226.18]  And
[226.18-226.32]  you
[226.32-226.50]  want
[226.50-226.60]  to
[226.60-226.78]  talk
[226.78-227.00]  about
[227.00-227.24]  Anita
[227.24-227.78]  Knudson
[227.78-228.02]  who
[228.02-228.28]  you
[228.28-228.52]  said
[228.52-228.66]  was
[228.66-228.78]  a
[228.78-228.96]  friend
[228.96-229.12]  of
[229.12-229.28]  yours,
[229.38-229.46]  is
[229.46-229.60]  that
[229.60-229.86]  correct?
[231.98-232.22]  24
[232.22-232.64]  year
[232.64-232.88]  old
[232.88-233.20]  Michael
[233.20-233.52]  Van
[233.52-233.96]  had
[233.96-234.22]  been
[234.22-234.34]  a
[234.34-234.80]  military
[234.80-235.20]  brat
[235.20-235.50]  his
[235.50-235.86]  entire
[235.86-236.38]  life,
[236.78-236.88]  but
[236.88-237.20]  settled
[237.20-237.50]  for
[237.50-237.58]  a
[237.58-237.92]  while
[237.92-238.20]  in
[238.20-238.44]  North
[238.44-239.00]  Dakota.

--- Chunk 6 ---
[0.00-0.00]  He
[0.00-0.20]  told
[0.20-0.66]  police
[0.66-0.96]  that
[0.96-1.34]  texting
[1.34-1.72]  Anita
[1.72-2.14]  late
[2.14-2.28]  at
[2.28-2.58]  night
[2.58-2.88]  was
[2.88-3.26]  nothing
[3.26-3.70]  unusual.
[4.32-4.50]  He
[4.50-4.78]  worked
[4.78-4.94]  at
[4.94-5.04]  a
[5.04-5.26]  local
[5.26-5.96]  Wendy's,
[6.04-6.16]  and
[6.16-6.30]  their
[6.30-6.72]  schedules
[6.72-7.32]  rarely
[7.32-7.88]  aligned.
[8.28-8.54]  We
[8.54-8.86]  always
[8.86-9.22]  texted
[9.22-9.62]  back
[9.62-9.76]  and
[9.76-9.92]  forth,
[10.06-10.18]  because
[10.18-11.08]  I
[11.08-11.26]  worked
[11.26-11.48]  normally
[11.48-11.88]  day,
[12.90-12.90]  and
[12.90-13.40]  I
[13.40-13.68]  worked
[13.68-13.86]  from
[13.86-14.00]  the
[14.00-14.20]  morning
[14.20-14.68]  until
[14.68-14.84]  the
[14.84-15.02]  evening,
[15.20-15.28]  and
[15.28-15.32]  she
[15.32-15.48]  worked
[15.48-15.66]  from
[15.66-15.74]  the
[15.74-15.94]  evening
[15.94-16.30]  until
[16.30-16.56]  late
[16.56-16.70]  at
[16.70-16.84]  night,
[16.96-17.18]  usually.
[18.02-18.08]  And
[18.08-18.38]  we
[18.38-18.54]  were
[18.54-19.36]  always
[19.36-19.56]  trying
[19.56-19.68]  to
[19.68-20.28]  talk
[20.28-20.44]  to
[20.44-20.56]  each
[20.56-20.72]  other,
[20.86-20.96]  but
[20.96-21.26]  we
[21.26-21.36]  were
[21.36-21.64]  never
[21.64-23.10]  on
[23.10-23.26]  top
[23.26-23.52]  of
[23.52-23.58]  the
[23.58-23.92]  schedules.
[24.16-24.28]  So
[24.28-24.92]  when
[24.92-25.12]  she
[25.12-25.26]  would
[25.26-25.42]  get
[25.42-25.76]  off,
[26.02-26.18]  I
[26.18-26.32]  would
[26.32-26.56]  text
[26.56-26.84]  tag.
[33.05-33.73]  And
[33.73-33.99]  while
[33.99-34.27]  they
[34.27-34.85]  regularly
[34.85-35.33]  texted,
[35.93-36.03]  he
[36.03-36.27]  told
[36.27-36.73]  police
[36.73-37.05]  it
[37.05-37.19]  had
[37.19-37.43]  been
[37.43-37.53]  a
[37.53-37.83]  while
[37.83-38.23]  since
[38.23-38.73]  he'd
[38.73-39.25]  actually
[39.25-39.87]  seen
[39.87-40.25]  Anita.
[48.49-49.17]  Anita
[49.17-49.49]  and
[49.49-49.79]  Michael
[49.79-50.29]  often
[50.29-50.59]  ran
[50.59-50.93]  into
[50.93-51.13]  one
[51.13-51.49]  another
[51.49-51.67]  at
[51.67-51.79]  a
[51.79-52.05]  local
[52.05-52.63]  downtown
[52.63-53.03]  dance
[53.03-53.37]  club
[53.37-53.89]  where
[53.89-54.03]  he
[54.03-54.29]  said
[54.29-54.81]  Anita
[54.81-55.51]  never
[55.51-55.83]  met
[55.83-55.95]  a
[55.95-56.31]  stranger.
[65.41-66.09]  A
[66.09-66.29]  few
[66.29-66.53]  days
[66.53-66.91]  after
[66.91-67.39]  Anita's
[67.39-67.67]  murder,
[68.13-68.37]  Michael
[68.37-68.89]  visited
[68.89-69.33]  Minot
[69.33-69.61]  PD
[69.61-70.25]  for
[70.25-70.43]  a
[70.43-70.71]  second
[70.71-71.23]  interview.
[71.89-72.23]  Police
[72.23-72.71]  drilled
[72.71-73.21]  down
[73.21-73.51]  into
[73.51-73.75]  his
[73.75-74.43]  relationship
[74.43-74.67]  with
[74.67-74.93]  her.
[83.95-84.63]  Michael
[84.63-84.89]  and
[84.89-85.33]  Anita's
[85.33-85.63]  texts
[85.63-85.93]  in
[85.93-86.03]  the
[86.03-86.35]  early
[86.35-86.59]  morning
[86.59-87.05]  hours
[87.05-87.35]  of
[87.35-87.69]  Sunday,
[87.71-88.07]  June
[88.07-88.69]  3rd
[88.69-89.07]  ranged
[89.07-89.39]  from
[89.39-89.53]  the
[89.53-89.93]  mundane,
[90.43-90.63]  to
[90.63-90.75]  the
[90.75-91.29]  personal.
[106.39-107.11]  Anita's
[107.11-107.41]  final
[107.41-107.73]  text
[107.73-108.27]  messages
[108.27-108.51]  with
[108.51-108.81]  Mike
[108.81-109.13]  were
[109.13-109.55]  just
[109.55-109.95]  before
[109.95-110.41]  5
[110.41-110.61]  a
[110.61-110.95] .m.
[111.37-111.51]  She
[111.51-111.87]  asked
[111.87-112.11]  about
[112.11-112.41]  his
[112.41-112.79]  past
[112.79-113.59]  relationships.
[114.17-114.47]  Anita
[114.47-114.85]  wrote,
[118.67-119.05]  That's
[119.05-119.13]  a
[119.13-119.51]  huge,
[119.69-119.93]  life
[119.93-120.35] -altering
[120.35-120.75]  thing.
[121.27-121.39]  He
[121.39-121.81]  responded,
[122.35-143.41]  Investigators
[143.41-143.79]  pressed
[143.79-144.25]  Mike
[144.25-144.69]  further.
[158.12-158.54]  Michael
[158.54-158.86]  said
[158.86-159.08]  he
[159.08-159.20]  had
[159.20-159.36]  been
[159.36-159.72]  texting
[159.72-160.04]  Anita
[160.04-160.44]  from
[160.44-160.62]  a
[160.62-161.02]  friend's
[161.02-161.26]  house
[161.26-161.70]  and
[161.70-161.82]  he
[161.82-162.08]  stayed
[162.08-162.42]  there
[162.42-162.58]  the
[162.58-162.82]  rest
[162.82-162.96]  of
[162.96-163.04]  the
[163.04-163.42]  night.
[163.98-164.20]  Police
[164.20-164.50]  told
[164.50-164.90]  Michael
[164.90-165.24]  he
[165.24-165.50]  was
[165.50-165.78]  free
[165.78-165.92]  to
[165.92-166.24]  go,
[166.68-166.78]  for
[166.78-167.08]  now.
[168.28-168.54]  Two
[168.54-168.80]  days
[168.80-169.18]  after
[169.18-169.68]  Anita's
[169.68-169.94]  murder,
[170.42-170.48]  the
[170.48-170.82]  medical
[170.82-171.48]  examiner
[171.48-172.00]  released
[172.00-172.24]  the
[172.24-172.80]  autopsy
[172.80-173.18]  report.
[174.04-174.16]  Was
[174.16-174.28]  there
[174.28-174.42]  any
[174.42-174.68]  sexual
[174.68-175.00]  assault?
[175.54-175.66]  There
[175.66-175.80]  was
[175.80-176.16]  nothing
[176.16-176.46]  that
[176.46-176.64]  we
[176.64-176.86]  could
[176.86-177.24]  see
[177.24-177.56]  that
[177.56-177.70]  would
[177.70-178.16]  indicate
[178.16-178.66]  that
[178.66-178.86]  she
[178.86-179.04]  was
[179.04-179.38]  sexually
[179.38-179.86]  assaulted.
[180.22-180.32]  It
[180.32-180.44]  was
[180.44-180.90]  definitely
[180.90-181.64]  something
[181.64-182.08]  that
[182.08-182.28]  we
[182.28-182.60]  were
[182.60-183.30]  concerned
[183.30-183.74]  about
[183.74-184.04]  and
[184.04-184.12]  it
[184.12-184.26]  was
[184.26-184.40]  on
[184.40-184.54]  our
[184.54-184.94]  minds.
[185.34-185.66]  But
[185.66-185.84]  the
[185.84-186.50]  autopsy
[186.50-186.90]  did
[186.90-187.38]  reveal
[187.38-187.98]  something
[187.98-188.48]  that
[188.48-188.94]  piqued
[188.94-189.12]  their
[189.12-189.68]  interest.
[190.14-190.32]  We
[190.32-190.94]  found
[190.94-191.10]  out
[191.10-191.28]  that
[191.28-191.46]  there
[191.46-191.64]  was
[191.64-192.14]  superficial
[192.14-193.38]  cuts
[193.38-193.80]  or
[193.80-194.22]  marks
[194.22-194.76]  on
[194.76-195.32]  Anita's
[195.32-195.54]  neck.
[196.06-196.54]  So
[196.54-197.54]  it
[197.54-197.74]  led
[197.74-197.96]  us
[197.96-198.08]  to
[198.08-198.34]  believe
[198.34-198.62]  that
[198.62-199.00]  somebody
[199.00-199.24]  is
[199.24-199.54]  there
[199.54-199.90]  kind
[199.90-200.04]  of
[200.04-200.18]  in
[200.18-200.34]  her
[200.34-200.78]  face
[200.78-201.56]  holding
[201.56-201.82]  the
[201.82-202.08]  knife
[202.08-202.32]  to
[202.32-202.44]  her
[202.44-202.72]  neck
[202.72-203.58]  and
[203.58-203.84]  then
[203.84-205.46]  angry
[205.46-206.18]  and
[206.18-206.32]  then
[206.32-206.56]  that
[206.56-206.80]  just
[206.80-207.44]  escalated
[207.44-207.60]  to
[207.60-207.68]  the
[207.68-207.98]  point
[207.98-208.42]  of
[208.42-209.40]  stabbing
[209.40-209.62]  her.
[210.08-210.38]  When
[210.38-211.10]  you
[211.10-211.24]  think
[211.24-211.42]  about
[211.42-211.62]  those
[211.62-212.16]  details,
[212.36-212.52]  does
[212.52-212.64]  that
[212.64-213.00]  sound
[213.00-213.46]  like?
[214.23-214.79]  Possibly
[214.79-215.05]  someone
[215.05-215.31]  she
[215.31-215.65]  knew,
[216.15-216.41]  complete
[216.41-216.99]  stranger.
[217.55-217.97]  We
[217.97-218.21]  felt
[218.21-218.45]  like
[218.45-218.59]  it
[218.59-218.71]  was
[218.71-218.97]  somebody
[218.97-219.25]  that
[219.25-219.45]  she
[219.45-219.73]  knew.
[220.51-220.79]  And
[220.79-220.95]  as
[220.95-221.33]  Minot
[221.33-221.71]  police
[221.71-222.43]  continued
[222.43-223.01]  talking
[223.01-223.27]  to
[223.27-223.51]  those
[223.51-223.87]  close
[223.87-224.13]  to
[224.13-224.35]  Anita,
[225.01-225.17]  they
[225.17-225.43]  got
[225.43-225.73]  a
[225.73-226.29]  promising
[226.29-226.87]  tip.
[227.33-227.51]  We
[227.51-227.73]  did
[227.73-227.95]  have
[227.95-228.23]  one
[228.23-228.71]  witness
[228.71-229.41]  come
[229.41-229.81]  forward
[229.81-230.09]  and
[230.09-230.31]  say
[230.31-230.57]  that
[230.57-230.93]  she
[230.93-231.45]  saw
[231.45-231.89]  somebody
[231.89-232.37]  running
[232.37-232.93]  early
[232.93-233.21]  that
[233.21-233.61]  morning.
[234.23-234.43]  It
[234.43-234.63]  was
[234.63-234.75]  a
[234.75-235.07]  man
[235.07-235.97]  running
[235.97-236.49]  near
[236.49-237.03]  Anita's
[237.03-237.47]  apartment.
[238.21-238.37]  He
[238.37-238.75]  appeared
[238.75-238.95]  to
[238.95-239.11]  be
[239.11-239.27]  in
[239.27-239.45]  his
[239.45-239.81]  late
[239.81-240.01]  teens.

--- Chunk 7 ---
[0.00-0.46]  or
[0.46-0.80]  early
[0.80-1.46]  20s,
[1.78-1.92]  about
[1.92-2.20]  six
[2.20-2.54]  to
[2.54-3.06]  200
[3.06-3.60]  pounds
[3.60-4.16]  with
[4.16-4.48]  dark
[4.48-4.98]  hair.
[5.30-5.70]  And
[5.70-5.86]  there
[5.86-6.00]  was
[6.00-6.38]  something
[6.38-6.82]  more.
[7.34-7.42]  The
[7.42-7.64]  witness
[7.64-8.02]  said
[8.02-8.24]  there
[8.24-8.46]  was
[8.46-8.64]  a
[8.64-9.02]  stain
[9.02-9.28]  on
[9.28-9.44]  his
[9.44-9.90]  shirt,
[10.36-10.86]  possibly
[10.86-11.30]  blood.
[12.62-12.76]  It
[12.76-12.94]  was
[12.94-13.10]  their
[13.10-13.42]  first
[13.42-13.78]  big
[13.78-14.20]  lead.
[14.74-15.04]  Now
[15.04-15.30]  they
[15.30-15.58]  needed
[15.58-15.82]  to
[15.82-16.26]  find
[16.26-16.54]  the
[16.54-16.78]  running
[16.78-17.16]  man.
[17.64-17.82]  Maybe
[17.82-18.00]  it's
[18.00-18.16]  running
[18.16-18.46]  away
[18.46-18.64]  from
[18.64-18.76]  a
[18.76-18.90]  crime
[18.90-19.14]  scene.
[19.26-19.52]  That's
[19.52-19.68]  what
[19.68-19.88]  she
[19.88-20.14]  thought
[20.14-20.32]  it
[20.32-20.50]  could
[20.50-20.78]  be.
[34.35-34.83]  About
[34.83-35.17]  two
[35.17-35.45]  days
[35.45-35.83]  after
[35.83-36.17]  Anita
[36.17-36.83]  Knudsen's
[36.83-37.13]  murder,
[37.61-37.91]  police
[37.91-38.29]  were
[38.29-38.71]  chasing
[38.71-39.11]  a
[39.11-39.37]  new
[39.37-39.79]  tip.
[40.63-40.77]  A
[40.77-40.97]  woman
[40.97-41.25]  said
[41.25-41.43]  she
[41.43-41.65]  saw
[41.65-41.85]  a
[41.85-42.17]  young,
[42.41-42.61]  dark
[42.61-42.93] -haired
[42.93-43.23]  man
[43.23-43.83]  running
[43.83-44.21]  right
[44.21-44.47]  near
[44.47-44.91]  Anita's
[44.91-45.35]  apartment
[45.35-46.07]  around
[46.07-46.31]  the
[46.31-46.55]  time
[46.55-46.69]  of
[46.69-46.79]  the
[46.79-47.13]  murder.
[48.27-48.53]  And
[48.53-48.67]  he
[48.67-49.03]  looked
[49.03-49.47]  like
[49.47-49.63]  he
[49.63-49.81]  was
[49.81-49.95]  in
[49.95-50.07]  a
[50.07-50.37]  big
[50.37-50.87]  hurry.
[52.15-52.31]  So
[52.31-52.51]  she's
[52.51-52.67]  thinking
[52.67-52.95]  maybe
[52.95-53.23]  it's
[53.23-53.47]  not
[53.47-54.59]  running
[54.59-54.83]  out
[54.83-54.91]  for
[54.91-55.29]  exercise,
[55.53-55.67]  maybe
[55.67-55.85]  it's
[55.85-56.03]  running
[56.03-56.33]  away
[56.33-56.51]  from
[56.51-56.65]  a
[56.65-56.75]  crime
[56.75-57.03]  scene.
[57.13-57.69]  That's
[57.69-57.83]  what
[57.83-58.05]  she
[58.05-58.31]  thought
[58.31-58.49]  it
[58.49-58.67]  could
[58.67-58.99]  be.
[59.83-60.19]  Might
[60.19-60.33]  Not
[60.33-60.69]  Police
[60.69-61.23]  released
[61.23-61.61]  the
[61.61-61.93]  Running
[61.93-62.23]  Man
[62.23-62.67]  description
[62.67-63.03]  to
[63.03-63.15]  the
[63.15-63.53]  media
[63.84-64.18]  And
[64.18-64.32]  it
[64.32-64.56]  did
[64.56-65.04]  generate
[65.04-65.30]  some
[65.30-65.66]  tips,
[66.16-66.50]  but
[66.50-66.82]  none
[66.82-66.96]  of
[66.96-67.16]  them
[67.16-67.48]  went
[67.48-68.10]  anywhere.
[70.24-71.00]  Back
[71.00-71.20]  in
[71.20-71.70]  Anita's
[71.70-71.98]  hometown
[71.98-72.36]  of
[72.36-72.76]  Butte,
[73.06-73.16]  her
[73.16-73.58]  presence
[73.58-74.30]  was
[74.30-75.04]  everywhere.
[76.28-76.90]  And
[76.90-77.06]  on
[77.06-77.32]  one
[77.32-77.76]  particular
[77.76-78.28]  day,
[78.68-78.78]  her
[78.78-79.14]  friends
[79.14-79.58]  honored
[79.58-79.88]  her
[79.88-80.18]  with
[80.18-80.34]  a
[80.34-80.82]  brilliant
[80.82-81.22]  burst
[81.22-81.46]  of
[81.46-81.90]  light
[81.90-82.62]  in
[82.62-83.02]  true
[83.02-83.46]  Anita
[83.46-84.06]  style.
[84.84-85.08]  There
[85.08-85.22]  was
[85.22-85.32]  an
[85.32-85.78]  outpouring
[85.78-85.96]  of
[85.96-86.24]  love
[86.24-86.96]  in
[86.96-87.40]  Butte
[87.40-88.12]  after
[88.12-88.36]  Anita
[88.36-88.74]  died.
[89.70-90.18]  Leading
[90.18-90.38]  up
[90.38-90.50]  to
[90.50-90.62]  the
[90.62-90.92]  funeral
[90.92-91.52]  a
[91.52-91.64]  lot
[91.64-91.76]  of
[91.76-91.92]  us
[91.92-92.18]  girls
[92.18-92.38]  had
[92.38-92.62]  gotten
[92.62-93.00]  together
[93.00-93.26]  and
[93.26-93.48]  we
[93.48-94.58]  made
[94.58-95.32]  bracelets
[95.32-96.36]  and
[96.36-97.16]  pins
[97.16-98.12]  and
[98.12-100.00]  Decorated
[100.00-100.26]  Main
[100.26-100.60]  Street
[100.60-101.18]  with
[101.18-101.56]  pink
[101.56-102.14]  ribbons.
[102.34-102.60]  I
[102.60-102.68]  mean
[102.68-102.88]  that
[102.88-103.18]  it's
[103.18-103.32]  such
[103.32-103.38]  a
[103.38-103.62]  close
[103.62-103.78] -knit
[103.78-104.20]  community.
[104.36-104.60]  It's
[104.60-104.80]  really
[104.80-105.24]  amazing
[105.24-106.70]  All
[106.70-107.62]  over
[107.62-107.94]  town
[107.94-108.30]  there's
[108.30-108.42]  all
[108.42-108.56]  these
[108.56-108.74]  little
[108.74-108.96]  pink
[108.96-109.52]  ribbons
[109.52-109.82]  tied
[109.82-110.08]  up
[110.08-110.74]  You
[110.74-110.86]  could
[110.86-111.06]  drive
[111.06-111.34]  by
[111.34-111.52]  and
[111.52-111.60]  it
[111.60-111.80]  wouldn't
[111.80-112.04]  be
[112.04-112.48]  weird
[112.48-112.72]  to
[112.72-112.96]  see
[112.96-113.20]  like
[113.20-113.30]  a
[113.30-113.50]  pink
[113.50-113.80]  bow
[113.80-114.10]  tied
[114.10-114.38]  to
[114.38-114.48]  a
[114.48-114.64]  light
[114.64-114.88]  post
[114.88-115.24]  type
[115.24-115.38]  of
[115.38-115.64]  thing
[116.41-116.93]  When
[116.93-117.39]  Anita's
[117.39-117.63]  friend
[117.63-118.07]  Lauren
[118.07-118.51]  arrived
[118.51-118.77]  from
[118.77-119.41]  California,
[119.81-120.05]  she
[120.05-120.27]  was
[120.27-120.59]  blown
[120.59-121.07]  away.
[122.37-122.97]  I
[122.97-123.19]  remember
[123.19-123.45]  the
[123.45-123.81]  entire
[123.81-124.25]  town
[124.25-124.71]  was
[124.71-126.57]  pink
[126.57-127.35]  every
[127.35-128.05]  storefront,
[128.49-129.33]  car,
[130.41-130.77]  light
[130.77-131.17]  post.
[131.49-131.75]  Everything
[131.75-132.21]  had
[132.21-132.41]  a
[132.41-132.71]  pink
[132.71-133.21]  bow
[133.21-133.51]  on
[133.51-133.75]  it.
[134.39-134.61]  We
[134.61-134.73]  will
[134.73-134.93]  miss
[134.93-135.09]  you,
[135.13-135.37]  Anita,
[135.67-135.83]  written
[135.83-136.05]  in
[136.05-136.21]  pink
[136.21-136.63]  marker.
[137.63-138.23]  Everywhere,
[138.43-138.61]  everywhere
[138.61-138.85]  you
[138.85-139.11]  drove,
[139.29-139.35]  there
[139.35-139.49]  was
[139.49-139.65]  just
[139.65-139.81]  pink
[139.81-140.27]  everywhere.
[140.63-140.79]  Were
[140.79-140.91]  you
[140.91-141.29]  surprised
[141.29-141.63]  to
[141.63-141.95]  see
[141.95-142.57]  the
[142.57-142.87]  whole
[142.87-143.33]  town
[143.33-143.93]  just
[143.93-144.23]  painted
[144.23-144.51]  pink
[144.51-144.79]  for
[144.79-144.97]  her?
[145.13-145.37]  Yeah.
[145.76-146.00]  I
[146.00-146.12]  was
[146.12-146.28]  from
[146.28-146.56]  Southern
[146.56-147.00]  California,
[147.00-147.28]  so
[147.28-147.82]  everybody
[147.82-148.16]  doesn't
[148.16-148.38]  know
[148.38-148.94]  everybody.
[149.14-149.34]  So
[149.34-150.16]  coming
[150.16-150.38]  out
[150.38-150.62]  here,
[150.80-151.80]  it's
[151.80-152.20]  definitely
[152.20-152.60]  a
[152.60-153.22]  smaller
[153.22-153.92]  town
[153.92-154.30]  and
[154.30-154.90]  everybody
[154.90-155.58]  was
[155.58-156.02]  affected
[156.02-156.44]  out
[156.44-156.76]  here
[156.76-157.32]  just
[157.32-157.56]  because
[157.56-158.28]  everybody
[158.28-158.84]  knows
[158.84-159.08]  each
[159.08-159.42]  other.
[159.92-160.08]  And
[160.08-160.24]  on
[160.24-160.38]  the
[160.38-160.58]  day
[160.58-160.68]  of
[160.68-160.80]  the
[160.80-161.18]  funeral,
[161.62-161.76]  the
[161.76-162.22]  entire
[162.22-163.00]  community
[163.00-163.58]  gathered
[163.58-163.90]  to
[163.90-164.12]  say
[164.12-164.50]  goodbye.
[165.04-165.20]  What
[165.20-165.44]  stands
[165.44-165.68]  out
[165.68-165.84]  to
[165.84-165.94]  you
[165.94-166.04]  the
[166.04-166.42]  most
[166.42-167.04]  about
[167.04-167.28]  her
[167.28-167.60]  funeral?
[167.95-168.13]  I
[168.13-168.27]  think
[168.27-168.41]  just
[168.41-168.55]  how
[168.55-168.71]  many
[168.71-169.07]  people
[169.07-169.33]  were
[169.33-169.55]  there
[169.55-169.85]  to
[169.85-170.35]  celebrate
[170.35-170.75]  my
[170.75-171.09]  sister.
[171.67-171.67]  I
[171.67-171.91]  mean,
[172.17-172.43]  she
[172.43-173.05]  truly
[173.05-173.27]  was
[173.27-173.67]  so
[173.67-174.01]  well
[174.01-174.47]  loved.
[174.73-174.73]  I
[174.73-174.93]  mean,
[174.99-175.19]  the
[175.19-175.39]  whole
[175.39-175.67]  church
[175.67-175.93]  was
[175.93-176.21]  full.
[176.39-176.45]  They
[176.45-176.57]  ended
[176.57-176.73]  up
[176.73-176.91]  having
[176.91-177.13]  to
[177.13-177.69]  open
[177.69-177.85]  up
[177.85-177.99]  the
[177.99-178.21]  gym
[178.21-178.39]  at
[178.39-178.51]  the
[178.51-178.89]  school
[178.89-179.21]  for
[179.21-179.33]  all
[179.33-179.45]  of
[179.45-179.55]  the
[179.55-179.95]  overflow
[179.95-180.41]  people.
[180.85-181.23]  And
[181.23-181.37]  they
[181.37-181.67]  watched
[181.67-181.91]  it
[181.91-182.13]  like
[182.13-182.41]  on
[182.41-182.73]  a
[182.73-183.05]  stream.
[183.57-183.71]  Did
[183.71-183.83]  you
[183.83-184.01]  speak
[184.01-184.23]  that
[184.23-184.43]  day?
[184.77-184.85]  I
[184.85-185.09]  did,
[185.25-185.43]  yeah.
[185.69-185.85]  I
[185.85-186.41]  got
[186.41-186.57]  up
[186.57-186.75]  there
[186.75-186.91]  and
[186.91-187.11]  just
[187.11-187.39]  said
[187.39-187.57]  a
[187.57-187.71]  few
[187.71-188.03]  words
[188.03-188.35]  about
[188.35-188.53]  my
[188.53-188.87]  sister
[188.87-189.19]  and
[189.19-189.39]  just
[189.39-189.63]  talked
[189.63-189.87]  about
[189.87-190.27]  how
[190.27-190.81]  just
[190.81-191.85]  effervescent
[191.85-192.03]  she
[192.03-192.33]  was
[192.33-192.67]  and
[192.67-193.07]  beautiful
[193.07-193.53]  and
[193.53-193.91]  perfect
[193.91-194.27]  really.
[194.73-195.01]  I
[195.01-195.13]  think
[195.13-195.27]  I
[195.27-195.45]  wore
[195.45-195.63]  one
[195.63-195.73]  of
[195.73-196.07]  Anita's
[196.07-196.37]  dresses
[196.37-197.19]  to
[197.19-197.29]  her
[197.29-197.55]  funeral.
[197.77-197.83]  To
[197.83-197.91]  her
[197.91-198.17]  funeral?
[198.51-198.55]  Yeah.
[199.33-199.51]  Was
[199.51-199.63]  that
[199.63-199.71]  a
[199.71-199.81]  way
[199.81-199.97]  of
[199.97-200.13]  feeling
[200.13-200.43]  close
[200.43-200.61]  to
[200.61-200.73]  her?
[200.91-201.17]  Yeah,
[201.87-202.17]  yeah.
[203.03-203.47]  But
[203.47-203.67]  in
[203.67-203.79]  the
[203.79-204.11]  midst
[204.11-204.33]  of
[204.33-204.47]  the
[204.47-204.79]  grief,
[205.33-205.45]  there
[205.45-205.67]  were
[205.67-206.69]  suspicions,
[207.15-207.61]  rumors
[207.61-208.33]  about
[208.33-208.89]  who
[208.89-209.11]  could
[209.11-209.29]  be
[209.29-209.83]  involved
[209.83-210.03]  in
[210.03-210.45]  Anita's
[210.45-210.79]  murder.
[212.27-212.65]  At
[212.65-212.73]  the
[212.73-212.95]  time,
[213.01-213.07]  did
[213.07-213.19]  you
[213.19-213.53]  remember
[213.53-214.13]  any
[214.13-214.53]  whispers
[214.53-214.99]  about
[214.99-216.17]  who
[216.17-216.31]  it
[216.31-216.43]  could
[216.43-216.57]  have
[216.57-216.75]  been?
[217.23-217.45]  Yeah,
[217.49-217.55]  I
[217.55-217.69]  mean
[217.69-217.97]  tons
[217.97-218.19]  of
[218.19-218.51]  whispers
[218.51-218.87]  all
[218.87-219.01]  the
[219.01-219.47]  time.
[220.53-220.97]  That's,
[221.05-221.17]  you
[221.17-221.27]  know,
[221.51-221.75]  people
[221.75-222.43]  never
[222.43-222.69]  stop
[222.69-223.13]  whispering.
[224.25-224.43]  But
[224.43-224.61]  yeah,
[224.95-225.13]  constant,
[225.59-225.75]  you
[225.75-225.97]  know,
[226.23-226.63]  Nicole's
[226.63-226.75]  name,
[226.81-226.91]  of
[226.91-227.19]  course,
[227.53-227.69]  has
[227.69-227.99]  always
[227.99-228.35]  been,
[228.35-229.27]  never
[229.27-229.49]  not
[229.49-229.65]  been
[229.65-229.75]  in
[229.75-229.83]  the
[229.83-230.09]  mix.
[230.89-231.21]  Police
[231.21-231.59]  had
[231.59-231.97]  also
[231.97-232.31]  been
[232.31-232.59]  hearing
[232.59-233.07]  things
[233.07-233.37]  about
[233.37-233.95]  Anita's
[233.95-234.19]  roommate,
[234.43-234.75]  Nicole.
[235.29-235.51]  We
[235.51-235.71]  learned
[235.71-235.95]  that
[235.95-236.11]  they
[236.11-236.31]  had
[236.31-236.55]  kind
[236.55-236.77]  of
[236.77-236.97]  a
[236.97-237.69]  poor
[237.69-238.51]  relationship,
[239.11-239.49]  that
[239.49-239.69]  there
[239.69-239.85]  was

--- Chunk 8 ---
[0.00-0.30]  minor
[0.30-0.84]  fights
[0.84-1.12]  and
[1.12-1.30]  some
[1.30-1.60]  arguing
[1.60-1.98]  between
[1.98-2.22]  the
[2.22-2.40]  two
[2.40-2.56]  of
[2.56-2.74]  them.
[3.14-3.18]  They
[3.18-3.32]  had
[3.32-3.54]  roommate
[3.54-3.86]  drama.
[4.44-4.56]  They
[4.56-4.76]  did,
[4.90-5.08]  yes.
[6.08-6.36]  Police
[6.36-6.64]  were
[6.64-6.96]  there
[6.96-7.34]  at
[7.34-7.48]  the
[7.48-7.86]  funeral,
[8.34-8.62]  watching
[8.62-8.88]  from
[8.88-9.08]  their
[9.08-9.46]  car
[9.46-9.76]  as
[9.76-10.14]  mourners
[10.14-10.68]  arrived.
[11.38-11.52]  At
[11.52-11.60]  the
[11.60-11.84]  same
[11.84-12.20]  time,
[12.54-12.62]  they
[12.62-12.98]  asked
[12.98-13.26]  Nicole
[13.26-13.52]  to
[13.52-13.76]  come
[13.76-13.92]  in
[13.92-14.10]  for
[14.10-14.44]  another
[14.44-14.98]  interview
[14.98-15.26]  later
[15.26-15.52]  that
[15.52-15.88]  day,
[16.60-16.74]  a
[16.74-16.96]  move
[16.96-17.28]  that
[17.28-17.60]  may
[17.60-17.78]  not
[17.78-17.94]  have
[17.94-18.20]  sat
[18.20-18.48]  well
[18.48-18.72]  with
[18.72-18.86]  her
[18.86-19.20]  mother.
[19.92-20.34]  Anita's
[20.34-20.62]  friends
[20.62-21.04]  remember
[21.04-21.46]  a
[21.46-21.88]  painful
[21.88-22.56]  exchange
[22.56-23.10]  between
